Unnamed: 0,lat1,lon1,start1,lat2,lon2
369,41.893055555556,12.482777777778,3910,44.493888888888996,11.342777777778
30,34.266666666667,108.9,3910,34.25833,108.92861
336,41.683333333333,13.25,3911,44.64582,10.92572
102,41.893055555556,12.482777777778,3912,41.235277777778,13.095555555555999
464,38.5,23.0,3913,35.625833333333,11.045
178,41.893055555556,12.482777777778,3914,41.012072,24.284576
377,41.966666666666995,12.8,3914,41.216666666666995,13.566666666666999
363,41.893055555556,12.482777777778,3915,36.85,39.2167
20,42.400776,13.305769,3915,41.893055555556,12.482777777778
351,45.539166666667,10.225833333333,3916,41.893055555556,12.482777777778
357,36.9,7.7666666666666995,3916,36.115,9.284444
136,41.893055555556,12.482777777778,3916,41.012072,24.284576
323,41.893055555556,12.482777777778,3916,41.893055555556,12.482777777778
509,41.893055555556,12.482777777778,3916,41.012072,24.284576
206,41.893055555556,12.482777777778,3916,41.893055555556,12.482777777778
418,32.0,53.0,3917,32.0,53.0
447,40.159444444444,15.154444444444001,3917,41.893055555556,12.482777777778
128,45.438158333333,10.993741666666999,3917,41.893055555556,12.482777777778
91,41.893055555556,12.482777777778,3919,31.2,29.916666666667
482,42.658852777778,13.703911111111,3919,39.695,16.47111111
