Unnamed: 0,lat1,lon1,start1,lat2,lon2
492228,35.309722222222,24.893333333333,4250,35.309722222222,24.893333333333
136384,36.2,36.15,4250,38.984685,9.01586
44755,48.0,14.0,4250,48.216666666667,14.475
65688,38.5,23.0,4250,46.42005,15.87018
30728,43.31666667,21.88333333,4250,53.96166700000001,-1.0805559999999998
244877,39.866666666667,32.866666666667,4250,39.866666666667,32.866666666667
36157,1.0,17.0,4250,46.5,2.9
33232,29.085556,30.934444,4251,25.720555555556,32.610277777778
23302,32.530316,21.2146,4256,41.01224000000001,28.976018
43660,37.883333333333,-4.7666666666667,4256,44.979722222222,19.609722222222
87941,35.87728,111.43177,4257,34.65867,112.42447
61889,40.0,-3.0,4257,48.197222222222,3.2833333333333
71710,38.733333333333,35.483333333333,4259,38.733333333333,35.483333333333
