Unnamed: 0,lat1,lon1,start1,lat2,lon2
33420,36.2,36.15,4330,41.893055555556,12.482777777778
212119,37.7254,23.4896,4330,45.796111111111,8.3998638888889
269973,41.893055555556,12.482777777778,4330,40.0,-3.0
2438,41.01224000000001,28.976018,4331,33.7,43.5
2446,44.82,20.46,4331,40.5,31.0
35573,27.0,29.0,4332,27.0,29.0
32381,41.893055555556,12.482777777778,4334,41.893055555556,12.482777777778
131700,41.893055555556,12.482777777778,4334,41.893055555556,12.482777777778
123236,37.873333333333,112.56444444444,4334,31.2,112.3
35088,38.733333333333,35.483333333333,4335,38.625,34.712222222221996
52892,31.2,29.916666666667,4335,31.2,29.916666666667
36258,40.21,-4.35,4335,45.76666666666701,13.366666666667
62638,38.670556,34.839167,4335,38.670556,34.839167
35003,43.771388888889,11.254166666666999,4337,43.771388888889,11.254166666666999
33519,41.01,28.960277777778,4338,38.96111111,41.19166667
2907,49.756666666667,6.6413888888889,4339,45.464161,9.190336
212044,49.756666666667,6.6413888888889,4339,45.464161,9.190336
