Unnamed: 0,lat1,lon1,start1,lat2,lon2
65327,38.716666666666995,-9.1666666666667,5460,40.833333333333,14.25
142218,42.785,-8.887777777777801,5460,37.383333333333,-5.9833333333333005
53615,46.716666666667,11.65,5460,46.716666666667,11.65
81372,47.98777777777799,10.181111111110999,5460,47.98777777777799,10.181111111110999
217897,52.15,9.95,5460,52.133333333333,11.616666666667
11131,50.962222222222,13.940277777778,5460,51.333333333332995,12.383333333333
28709,52.51666666666701,6.1,5460,51.7,5.3166666666667
81425,53.0,-1.0,5460,51.4995,-0.1333
79496,44.801472222222,10.328,5460,44.78237,10.8777
170973,51.488055555556,9.14,5460,54.083333333332995,12.133333333333
89524,44.835297,11.619865,5460,45.133333333333,10.033333333333
577525,53.216666666667,6.55,5460,53.216666666667,6.55
51619,43.441388888889,-3.4575,5460,10.331944444444,-75.414166666667
117396,47.1556,10.5649,5460,47.26666666666701,11.383333333333
6427,44.801472222222,10.328,5460,44.801472222222,10.328
81936,55.916666666667005,-2.75,5460,55.95,-3.1988888888889
295123,45.85,8.7166666666667,5460,45.464161,9.190336
53180,50.517777777777994,1.6405555555556002,5460,44.136111111111,0.33944444444444
508891,53.869722222222,10.686388888889,5460,53.869722222222,10.686388888889
612563,41.216666666666995,13.566666666666999,5460,40.833333333333,14.25
1071,37.95359000000001,-8.87117,5460,9.9666666666667,76.28333333333299
53312,44.835297,11.619865,5460,45.156388888889,10.791111111111
361157,50.7712,-3.0602,5460,51.553,-0.07
147792,42.108333333333,-4.6416666666667,5460,18.45,-66.066666666667
29444,53.143888888888995,8.213888888888901,5460,53.143888888888995,8.213888888888901
147547,48.456944444444,13.431666666666999,5460,49.15,9.2166666666667
73994,47.550555555556,7.5911111111111,5460,47.806666666667006,7.1044444444444
285729,48.39841,9.99155,5460,48.371666666667004,10.898333333333001
189533,50.9908,11.3475,5460,50.416666666667005,10.916666666666998
281664,45.544166666667,3.2488888888889,5460,45.466669444444,9.1666694444444
6483,49.412222222222006,8.71,5460,49.412222222222006,8.71
35887,51.216666666667,4.4,5460,51.216666666667,4.4
12697,38.716666666666995,-9.1666666666667,5460,38.7,-9.18333333
27085,50.116666666667,9.9,5460,47.550555555556,7.5911111111111
297785,44.493888888888996,11.342777777778,5460,41.893055555556,12.482777777778
268973,48.85657777777799,2.3518277777778,5460,49.434166666667004,2.0875
203700,51.9936,4.2133,5460,50.866666666667,4.7
245328,44.801472222222,10.328,5460,44.801472222222,10.328
497217,47.378611111111,8.54,5460,47.378611111111,8.54
166172,51.706666666667005,10.001111111111,5460,51.706666666667005,10.001111111111
50495,34.37385,62.179180555556,5460,34.37385,62.179180555556
298733,39.0,16.5,5460,9.0,40.0
34160,52.540833333333,11.968888888889001,5460,48.322988888889,8.9683305555556
151054,47.411388888889,0.9825,5460,47.411388888889,0.9825
298805,45.297777777777995,10.475,5460,44.95,10.816666666666999
253760,41.7,-8.8333333333333,5460,38.7,-9.18333333
78445,49.195277777777996,16.608333333333,5460,48.20833,16.373064000000007
246155,44.801472222222,10.328,5460,44.801472222222,10.328
246216,39.743888888888996,-8.806944444444401,5460,39.65,-8.8166666666667
78164,43.771388888889,11.254166666666999,5460,43.771388888889,11.254166666666999
87963,50.741389,25.353889,5460,52.069166666667,27.736111111111
575003,45.672219444443996,12.242219444444,5460,45.439722222222,12.331944444444
85678,49.3,10.583333333333,5460,49.3,10.583333333333
67508,45.464161,9.190336,5460,45.464161,9.190336
50199,52.0267,4.8686,5460,51.209444444443996,3.22
271491,48.5775,-3.8277777777778,5460,48.5775,-3.8277777777778
231739,41.893055555556,12.482777777778,5460,41.083333333333,14.216666666666999
139343,52.15833,4.49306,5460,51.216666666667,4.4
639980,36.2,37.15,5460,41.01,28.960277777778
87264,50.088611111111,14.421388888889,5460,50.4125,14.906388888889001
107856,37.2277697,-6.8932258,5460,38.7,-9.1833333333333
71669,48.85,10.5,5460,48.39841,9.99155
30667,40.166666666667,18.166666666667,5460,45.406388888889,11.877777777778
241073,45.439722222222,12.331944444444,5460,45.53694,13.66194
107602,43.523397222222,11.567866666667,5460,43.523397222222,11.567866666667
247237,48.371666666667004,10.898333333333001,5460,48.371666666667004,10.898333333333001
412876,48.624444444443995,9.8305555555556,5460,51.1,17.03333
75564,50.6,3.3833333333333,5460,50.5964,4.3236
253846,38.25,48.3,5460,41.9483,47.9461
194123,49.412222222222006,8.71,5460,49.412222222222006,8.71
78022,49.75,21.75,5460,50.066666666667004,19.95
117463,48.123333333332994,-1.2094444444444,5460,41.893055555556,12.482777777778
102962,44.2225,12.040833333333001,5460,44.2225,12.040833333333001
53738,52.154444444443996,4.4947222222222,5460,52.380277777778,4.6405555555556
303001,45.45,8.6166666666667,5460,44.407186111111,8.9339833333333
292220,44.397777777777996,11.589444444444,5460,44.493888888888996,11.342777777778
51158,43.31822,11.33064,5460,43.31822,11.33064
177228,51.3992,4.7606,5460,50.94222222222201,6.9577777777778
160061,45.538888888889,10.220280555556,5460,41.893055555556,12.482777777778
