Unnamed: 0,lat1,lon1,start1,lat2,lon2
328439,47.498333333332994,19.040833333333,5930,51.507222222222005,-0.1275
98126,-22.908333333333,-43.196388888889,5930,-22.908333333333,-43.196388888889
292115,43.616666666667,13.516666666667,5930,44.835297,11.619865
303160,45.316666666667004,8.8666666666667,5930,45.316666666667004,8.8666666666667
45536,59.20111111111101,10.407777777778,5930,59.91111111111101,10.752777777778
536599,37.083333333333,15.283333333333001,5930,41.893055555556,12.482777777778
348055,37.766667,-122.433333,5930,37.766667,-122.433333
1482,48.897222222222005,2.2522222222222004,5930,48.837,2.365
149747,45.605277777778,9.3033055555556,5930,45.584722222222005,9.2736111111111
97867,54.325277777778,10.140555555556,5930,50.0,8.2666666666667
264162,34.690816666667,135.18307777778,5930,35.683889,139.774444
659656,40.0,-74.5,5930,32.715,-117.1625
183982,47.1,9.5166666666667,5930,47.116666666667,9.5333333333333
132284,50.11361111111101,8.679722222222201,5930,47.783055555556004,9.6113888888889
401283,34.6,-98.4,5930,38.7197,-77.1546
610119,42.25,42.7,5930,41.716666666666995,44.783333333333
16622,56.9475,24.106944444443997,5930,48.761944444444,8.2408333333333
567850,22.9,89.8833,5930,23.7,90.366666666667
262094,-32.732,151.55100000000004,5930,-33.8833,151.25
531162,40.366655555556,49.835183333333,5930,40.366655555556,49.835183333333
21381,48.9,8.7166666666667,5930,50.179652777777996,8.5085416666667
445261,40.0211,-75.3169,5930,34.159169444444,-118.50028055556
649958,51.48333333333299,7.2166666666667,5930,51.216666666667,6.816666666666699
335144,47.241388888889,-122.45944444443998,5930,47.6,-122.31666666667
617618,51.833333333332995,107.61666666667,5930,48.48333333333299,135.06666666667
86677,56.300833333332996,9.8666666666667,5930,55.67611111111101,12.568888888889001
149780,50.991666666667,7.1366666666667,5930,50.991666666667,7.1366666666667
134640,47.66333333333299,9.1752777777778,5930,47.994722222222,7.8497222222222
491422,40.366655555556,49.835183333333,5930,40.366655555556,49.835183333333
634336,49.00261111,30.35955556,5930,49.444444444443995,32.059722222222
326274,54.455277777777994,40.766666666667,5930,55.755833333332994,37.617777777778
136048,-12.359722222221999,13.530833333333002,5930,38.716666666666995,-9.1666666666667
277801,46.816111,-71.22416700000002,5930,45.508056,-73.555
447082,41.01,28.960277777778,5930,37.03833,27.42917000000001
318107,49.883333,-97.15,5930,55.755833333332994,37.617777777778
318104,47.23333333333299,39.716666666666995,5930,59.95,30.316666666667
317980,55.755833333332994,37.617777777778,5930,55.755833333332994,37.617777777778
545650,45.066666666667004,7.7,5930,45.066666666667004,7.7
654886,49.741388888889,13.3825,5930,50.0371,19.1752
446396,39.953055555556,-75.163333333333,5930,41.277777777778,-72.799722222222
446471,40.568333333333,-79.758333333333,5930,40.568333333333,-79.758333333333
490823,45.76666666666701,14.216666666666999,5930,46.05,14.516666666667
57855,42.008333333333,-71.516111111111,5930,41.0,-77.5
65748,-0.1,34.75,5930,-1.295438,36.805121
491455,40.366655555556,49.835183333333,5930,40.366655555556,49.835183333333
291017,41.466667,12.666667,5930,41.893055555556,12.482777777778
444833,43.256666666667,-79.869166666667,5930,45.0275,-74.74
99127,39.8672,-75.0288,5930,33.415,-111.54611111111
672625,56.23333333333299,43.45,5930,57.616666666667,39.85
81779,41.508055555556,2.3458333333333,5930,41.3825,2.1769444444444
196478,45.37777777777799,20.386111111111,5930,53.633333333333,9.8
444827,38.895,-77.036666666667,5930,30.3,-97.733333333333
171980,44.6475,11.535277777778001,5930,44.42792,11.26772
444811,33.768321,-118.1956168,5930,36.1318,-115.184
491011,46.342517,14.172078,5930,46.05,14.516666666667
592467,51.5734,-0.1982,5930,-34.933333333333,138.58333333333
518138,52.48333333333299,-1.9,5930,38.483333333333,-28.366666666666998
25041,52.6,11.85,5930,51.033333333333,13.733333333333
506804,41.482222222222,-81.669722222222,5930,47.6,-122.31666666667
672724,43.25,76.9,5930,55.755833333332994,37.617777777778
317993,44.499444444443995,34.155277777778004,5930,50.0,36.229166666667
65671,51.96100000000001,1.3576,5930,51.507222222222005,-0.1275
446812,49.616584903329,18.737234810011998,5930,49.587175973179995,18.759099851515
617749,51.533333333333,46.0,5930,55.755833333332994,37.617777777778
567962,48.482777777778,2.3486111111111,5930,46.496388888889,-1.7847222222222
196502,51.4,19.683333333333,5930,52.76861111,19.11111111
531241,40.366655555556,49.835183333333,5930,55.755833333332994,37.617777777778
654876,31.783333333333,35.216666666666995,5930,32.047152777778,34.845113888888996
672430,41.893055555556,12.482777777778,5930,41.893055555556,12.482777777778
363818,40.44062,-79.99589,5930,38.980555555556,-77.100555555556
568652,52.216666666667,21.033333333333,5930,52.216666666667,21.033333333333
622197,25.066666666667,-77.333333333333,5930,25.783333333333,-80.21666666666701
57651,49.84524799005801,18.43015544552,5930,48.144722222222,17.112777777778
99107,56.395277777778,-3.4316666666667004,5930,52.955,-1.1491666666667
196691,47.66333333333299,9.1752777777778,5930,47.66333333333299,9.1752777777778
159143,47.378611111111,8.54,5930,48.20833,16.373064000000007
567343,54.57,-1.32,5930,54.57,-1.32
326270,50.0,36.229166666667,5930,50.0,36.229166666667
339973,53.482777777778,-2.2930555555556,5930,51.616666666667,-3.95
447213,41.803888888889,123.42583333333,5930,39.905,116.39138888889
39198,48.88722222222201,2.2675,5930,48.85657777777799,2.3518277777778
490750,46.156303,15.238617,5930,46.05,14.516666666667
290290,44.2225,12.040833333333001,5930,41.893055555556,12.482777777778
620505,49.19777777777799,28.724722222222,5930,50.45,30.523611111111002
141407,48.143333333333,14.650555555556,5930,48.2,15.616666666667
86612,30.10119000000001,105.3334,5930,39.905,116.39138888889
264917,62.933333333332996,26.416666666667,5930,61.6875,27.273611111111002
288613,45.464161,9.190336,5930,45.464161,9.190336
57202,36.2,37.15,5930,31.95,35.933333333333
506951,24.088919444444,32.899730555556005,5930,30.133333333333002,31.3
259056,48.85657777777799,2.3518277777778,5930,45.186944444443995,5.7263888888889
447806,-22.908333333333,-43.196388888889,5930,-22.908333333333,-43.196388888889
506879,40.941388888889,-73.864444444444,5930,26.709722222222,-80.064166666667
196592,-34.599722222222,-58.381944444443995,5930,40.418888888889,-3.6919444444444
363834,35.5,-98.0,5930,30.3,-97.733333333333
233984,26.572777777778,73.838888888889,5930,26.916666666667,75.866666666667
318246,53.916666666667005,37.583333333333,5930,55.755833333332994,37.617777777778
117603,50.088611111111,14.421388888889,5930,50.088611111111,14.421388888889
447173,41.02649,-73.62846,5930,41.02649,-73.62846
445308,39.9368,-75.1066,5930,40.0667,-75.1164
159116,49.11472222222201,10.754166666666999,5930,48.137194444444,11.5755
277660,14.583333333333002,121.0,5930,47.5975,-122.15916666667
303153,45.611958333333,8.8518,5930,45.611958333333,8.8518
233877,35.696944444444,-0.63305555555556,5930,48.85657777777799,2.3518277777778
445510,41.073055555556,-81.517777777778,5930,30.316666666667,-81.65
672910,45.406388888889,11.877777777778,5930,45.406388888889,11.877777777778
517976,40.9589,-75.9744,5930,42.357777777778004,-71.06166666666701
672518,43.195277777777996,-70.875,5930,43.13397,-70.92645
518129,65.0,90.0,5930,59.95,30.316666666667
277884,41.881944444443995,-87.627777777778,5930,47.6,-122.31666666667
518191,-43.53,172.62027777778,5930,-42.516666666667,172.81666666667
610377,58.525,31.275,5930,55.755833333332994,37.617777777778
602142,48.583333333332995,39.333333333333,5930,59.95,30.316666666667
137899,45.759722222222,21.23,5930,48.76667,11.41469
233674,52.441666666667004,4.8422222222222,5930,52.0436,5.6667
445714,36.165,-86.78388888888901,5930,39.0242,-76.5983
