Unnamed: 0,lat1,lon1,start1,lat2,lon2
195,36.2,36.15,3880,41.893055555556,12.482777777778
227,40.5,31.0,3880,41.893055555556,12.482777777778
376,41.893055555556,12.482777777778,3881,40.05,9.0833333333333
209,41.893055555556,12.482777777778,3881,41.893055555556,12.482777777778
175,42.40443,12.856702,3885,41.893055555556,12.482777777778
349,41.893055555556,12.482777777778,3885,41.893055555556,12.482777777778
220,41.893055555556,12.482777777778,3886,41.893055555556,12.482777777778
137,41.893055555556,12.482777777778,3886,36.864444444444,39.032777777778
314,41.893055555556,12.482777777778,3887,41.893055555556,12.482777777778
477,41.133333333333,14.783333333333001,3888,41.893055555556,12.482777777778
